,Unnamed: 0,sampno,longitude,latitude,altitude,speed,smooth,acceleration1000,acceleration,angle,moyenT,difTempsSec,StoopMoove,StopMoove1,Id,Id1
0,65,8507392,2.078366,48.992353,241.399993896484,12.1999998092651,13.600000063578264,0.07784003181457573,-0.07784003181457573,186.27547206823934,1,5.0,1,1,1,0
1,66,8507392,2.078768,48.992389,240.699996948242,13.3000001907349,13.0333334604899,0.06116002120972092,0.06116002120972092,186.2870398320913,1,5.0,1,1,1,0
2,67,8507392,2.079054,48.992354,245.199996948242,10.5,12.0,0.15568001060486045,-0.15568001060486045,186.2993912096116,1,5.0,1,1,1,0
3,80,8507392,2.079334,48.992409,277.399993896484,6.0,3.5999999841054287,0.1834799973487852,0.1834799973487852,186.32219833707074,1,5.0,1,1,4,1
4,81,8507392,2.079055,48.992399,281.100006103516,6.0,4.900000015894573,0.0,0.0,186.31530713508218,1,15.0,1,1,4,1
5,82,8507392,2.078807,48.992552,278.70001220703097,12.8999996185303,8.299999872843433,0.3836399787902847,0.3836399787902847,186.30419301789647,1,5.0,1,1,4,1
6,83,8507392,2.0785400000000003,48.99283300000001,277.0,17.5,12.133333206176767,0.2557600212097153,0.2557600212097153,186.29008267450274,1,5.0,1,1,4,1
7,84,8507392,2.078259,48.993127,273.70001220703097,15.8999996185303,15.4333330790202,0.0889600212097152,-0.0889600212097152,186.27395975292404,1,5.0,1,1,4,1
8,85,8507392,2.0779970000000003,48.993404999999996,273.399993896484,15.5,16.299999872843433,0.02223997879028481,-0.02223997879028481,186.25759473746209,1,5.0,1,1,4,1
9,86,8507392,2.077754,48.993623,274.70001220703097,9.80000019073486,13.733333269755054,0.31691998939514177,-0.31691998939514177,186.2430757032401,1,5.0,1,1,4,1
10,222,8507392,2.077993,48.992349,246.100006103516,15.8999996185303,17.4666665395101,0.13899999999999987,-0.13899999999999987,186.26147704355458,1,5.0,1,1,7,2
11,223,8507392,2.078411,48.992367,245.100006103516,13.0,15.766666412353532,0.1612399787902848,-0.1612399787902848,186.2763223549732,1,5.0,1,1,7,2
12,224,8507392,2.0787720000000003,48.992383000000004,244.699996948242,13.1000003814697,14.0,0.0055600212097153285,0.0055600212097153285,186.2883684710257,1,5.0,1,1,7,2
13,225,8507392,2.079144,48.9924,242.800003051758,10.1999998092651,12.100000063578264,0.16124003181457575,-0.16124003181457575,186.29870827586132,1,5.0,1,1,7,2
14,226,8507392,2.079375,48.992428000000004,240.699996948242,6.099999904632571,9.80000003178912,0.22795999469756864,-0.22795999469756864,186.3091629185999,1,5.0,0,1,7,2
15,227,8507392,2.0795369999999997,48.992451,238.5,4.8000001907348615,7.033333301544178,0.07227998409271262,-0.07227998409271262,186.31538703716086,1,5.0,0,1,7,2
16,228,8507392,2.079725,48.992481,237.899993896484,5.400000095367429,5.433333396911621,0.03335999469757076,0.03335999469757076,186.3194619526364,1,5.0,0,1,7,2
17,229,8507392,2.079919,48.992496,237.5,7.199999809265139,5.800000031789143,0.10007998409271272,0.10007998409271272,186.32452916767244,1,5.0,0,1,7,2
18,230,8507392,2.0801119999999997,48.992523,237.899993896484,5.800000190734861,6.133333365122478,0.07783997879028352,-0.07783997879028352,186.32969321767658,1,5.0,0,1,7,2
19,231,8507392,2.080204,48.992464,238.300003051758,4.19999980926514,5.733333269755048,0.0889600212097165,-0.0889600212097165,186.33631509212432,1,5.0,0,1,7,2
